X	Y	S	mean [ IRI FD ECHAM4p5 Forecast ca_sst ensemble24 MONTHLY st ]
degree_east	degree_north	months since 1960-01-01	Kelvin_scale
   -101.2500    	    32.09194    	    622.0000    	    290.4401    
   -98.43750    	    32.09194    	    622.0000    	    291.4976    
   -101.2500    	    29.30136    	    622.0000    	    292.2458    
   -98.43750    	    29.30136    	    622.0000    	    295.6038    
   -101.2500    	    32.09194    	    623.0000    	    283.3361    
   -98.43750    	    32.09194    	    623.0000    	    284.2219    
   -101.2500    	    29.30136    	    623.0000    	    285.8632    
   -98.43750    	    29.30136    	    623.0000    	    288.9660    
   -101.2500    	    32.09194    	    624.0000    	    282.7084    
   -98.43750    	    32.09194    	    624.0000    	    283.1087    
   -101.2500    	    29.30136    	    624.0000    	    285.4136    
   -98.43750    	    29.30136    	    624.0000    	    288.2263    
   -101.2500    	    32.09194    	    625.0000    	    285.6227    
   -98.43750    	    32.09194    	    625.0000    	    285.4178    
   -101.2500    	    29.30136    	    625.0000    	    288.1082    
   -98.43750    	    29.30136    	    625.0000    	    290.6194    
   -101.2500    	    32.09194    	    626.0000    	    291.2377    
   -98.43750    	    32.09194    	    626.0000    	    291.1167    
   -101.2500    	    29.30136    	    626.0000    	    292.7926    
   -98.43750    	    29.30136    	    626.0000    	    295.5403    
   -101.2500    	    32.09194    	    627.0000    	    295.1885    
   -98.43750    	    32.09194    	    627.0000    	    295.3537    
   -101.2500    	    29.30136    	    627.0000    	    295.9668    
   -98.43750    	    29.30136    	    627.0000    	    298.9550    
   -101.2500    	    32.09194    	    628.0000    	    300.6453    
   -98.43750    	    32.09194    	    628.0000    	    300.4073    
   -101.2500    	    29.30136    	    628.0000    	    300.6193    
   -98.43750    	    29.30136    	    628.0000    	    303.7375    
   -101.2500    	    32.09194    	    629.0000    	    306.6187    
   -98.43750    	    32.09194    	    629.0000    	    306.8032    
   -101.2500    	    29.30136    	    629.0000    	    305.3423    
   -98.43750    	    29.30136    	    629.0000    	    308.1223    
   -101.2500    	    32.09194    	    630.0000    	    308.7230    
   -98.43750    	    32.09194    	    630.0000    	    309.3161    
   -101.2500    	    29.30136    	    630.0000    	    307.2368    
   -98.43750    	    29.30136    	    630.0000    	    309.3418    
   -101.2500    	    32.09194    	    631.0000    	    307.7342    
   -98.43750    	    32.09194    	    631.0000    	    308.4736    
   -101.2500    	    29.30136    	    631.0000    	    306.1272    
   -98.43750    	    29.30136    	    631.0000    	    308.7118    
   -101.2500    	    32.09194    	    632.0000    	    304.8045    
   -98.43750    	    32.09194    	    632.0000    	    305.6148    
   -101.2500    	    29.30136    	    632.0000    	    303.6213    
   -98.43750    	    29.30136    	    632.0000    	    307.0509    
   -101.2500    	    32.09194    	    633.0000    	    298.9928    
   -98.43750    	    32.09194    	    633.0000    	    299.9117    
   -101.2500    	    29.30136    	    633.0000    	    299.0648    
   -98.43750    	    29.30136    	    633.0000    	    302.2858    
   -101.2500    	    32.09194    	    634.0000    	    288.8287    
   -98.43750    	    32.09194    	    634.0000    	    289.5982    
   -101.2500    	    29.30136    	    634.0000    	    290.8131    
   -98.43750    	    29.30136    	    634.0000    	    294.1303    
   -101.2500    	    32.09194    	    635.0000    	    282.2082    
   -98.43750    	    32.09194    	    635.0000    	    282.5587    
   -101.2500    	    29.30136    	    635.0000    	    284.3648    
   -98.43750    	    29.30136    	    635.0000    	    287.2519    
   -101.2500    	    32.09194    	    636.0000    	    282.4991    
   -98.43750    	    32.09194    	    636.0000    	    282.3991    
   -101.2500    	    29.30136    	    636.0000    	    284.6311    
   -98.43750    	    29.30136    	    636.0000    	    287.2778    
   -101.2500    	    32.09194    	    637.0000    	    285.2469    
   -98.43750    	    32.09194    	    637.0000    	    284.6390    
   -101.2500    	    29.30136    	    637.0000    	    286.8501    
   -98.43750    	    29.30136    	    637.0000    	    289.3660    
   -101.2500    	    32.09194    	    638.0000    	    289.8054    
   -98.43750    	    32.09194    	    638.0000    	    289.4820    
   -101.2500    	    29.30136    	    638.0000    	    291.3572    
   -98.43750    	    29.30136    	    638.0000    	    294.2307    
   -101.2500    	    32.09194    	    639.0000    	    294.6100    
   -98.43750    	    32.09194    	    639.0000    	    294.6496    
   -101.2500    	    29.30136    	    639.0000    	    295.7595    
   -98.43750    	    29.30136    	    639.0000    	    298.7046    
   -101.2500    	    32.09194    	    640.0000    	    300.8875    
   -98.43750    	    32.09194    	    640.0000    	    300.9442    
   -101.2500    	    29.30136    	    640.0000    	    300.7731    
   -98.43750    	    29.30136    	    640.0000    	    303.5051    
   -101.2500    	    32.09194    	    641.0000    	    306.3390    
   -98.43750    	    32.09194    	    641.0000    	    307.1958    
   -101.2500    	    29.30136    	    641.0000    	    304.9703    
   -98.43750    	    29.30136    	    641.0000    	    307.5568    
   -101.2500    	    32.09194    	    642.0000    	    308.4779    
   -98.43750    	    32.09194    	    642.0000    	    308.9442    
   -101.2500    	    29.30136    	    642.0000    	    306.9179    
   -98.43750    	    29.30136    	    642.0000    	    308.9391    
   -101.2500    	    32.09194    	    643.0000    	    307.0662    
   -98.43750    	    32.09194    	    643.0000    	    307.6996    
   -101.2500    	    29.30136    	    643.0000    	    305.3476    
   -98.43750    	    29.30136    	    643.0000    	    307.8347    
   -101.2500    	    32.09194    	    644.0000    	    304.4290    
   -98.43750    	    32.09194    	    644.0000    	    304.7138    
   -101.2500    	    29.30136    	    644.0000    	    303.0750    
   -98.43750    	    29.30136    	    644.0000    	    306.1393    
   -101.2500    	    32.09194    	    645.0000    	    299.1679    
   -98.43750    	    32.09194    	    645.0000    	    300.4610    
   -101.2500    	    29.30136    	    645.0000    	    299.0833    
   -98.43750    	    29.30136    	    645.0000    	    302.6310    
   -101.2500    	    32.09194    	    646.0000    	    289.8099    
   -98.43750    	    32.09194    	    646.0000    	    290.8893    
   -101.2500    	    29.30136    	    646.0000    	    291.5301    
   -98.43750    	    29.30136    	    646.0000    	    295.0959    
   -101.2500    	    32.09194    	    647.0000    	    282.7797    
   -98.43750    	    32.09194    	    647.0000    	    283.2096    
   -101.2500    	    29.30136    	    647.0000    	    284.7803    
   -98.43750    	    29.30136    	    647.0000    	    287.8962    
   -101.2500    	    32.09194    	    648.0000    	    280.5711    
   -98.43750    	    32.09194    	    648.0000    	    280.5199    
   -101.2500    	    29.30136    	    648.0000    	    282.8016    
   -98.43750    	    29.30136    	    648.0000    	    285.4007    
   -101.2500    	    32.09194    	    649.0000    	    285.0043    
   -98.43750    	    32.09194    	    649.0000    	    284.6265    
   -101.2500    	    29.30136    	    649.0000    	    286.5535    
   -98.43750    	    29.30136    	    649.0000    	    289.2396    
   -101.2500    	    32.09194    	    650.0000    	    288.7922    
   -98.43750    	    32.09194    	    650.0000    	    288.4340    
   -101.2500    	    29.30136    	    650.0000    	    289.7493    
   -98.43750    	    29.30136    	    650.0000    	    292.6005    
   -101.2500    	    32.09194    	    651.0000    	    294.8979    
   -98.43750    	    32.09194    	    651.0000    	    294.6819    
   -101.2500    	    29.30136    	    651.0000    	    295.6777    
   -98.43750    	    29.30136    	    651.0000    	    298.3965    
   -101.2500    	    32.09194    	    652.0000    	    300.8481    
   -98.43750    	    32.09194    	    652.0000    	    300.7260    
   -101.2500    	    29.30136    	    652.0000    	    300.4209    
   -98.43750    	    29.30136    	    652.0000    	    303.0240    
   -101.2500    	    32.09194    	    653.0000    	    305.5602    
   -98.43750    	    32.09194    	    653.0000    	    306.0730    
   -101.2500    	    29.30136    	    653.0000    	    304.2138    
   -98.43750    	    29.30136    	    653.0000    	    307.2807    
   -101.2500    	    32.09194    	    654.0000    	    307.7475    
   -98.43750    	    32.09194    	    654.0000    	    308.6247    
   -101.2500    	    29.30136    	    654.0000    	    306.1827    
   -98.43750    	    29.30136    	    654.0000    	    308.6062    
   -101.2500    	    32.09194    	    655.0000    	    307.8305    
   -98.43750    	    32.09194    	    655.0000    	    308.6241    
   -101.2500    	    29.30136    	    655.0000    	    306.2069    
   -98.43750    	    29.30136    	    655.0000    	    308.6404    
   -101.2500    	    32.09194    	    656.0000    	    304.7981    
   -98.43750    	    32.09194    	    656.0000    	    305.4805    
   -101.2500    	    29.30136    	    656.0000    	    303.5976    
   -98.43750    	    29.30136    	    656.0000    	    306.9128    
   -101.2500    	    32.09194    	    657.0000    	    297.9525    
   -98.43750    	    32.09194    	    657.0000    	    299.2324    
   -101.2500    	    29.30136    	    657.0000    	    298.0290    
   -98.43750    	    29.30136    	    657.0000    	    301.9709    
   -101.2500    	    32.09194    	    658.0000    	    289.3387    
   -98.43750    	    32.09194    	    658.0000    	    290.2029    
   -101.2500    	    29.30136    	    658.0000    	    290.7093    
   -98.43750    	    29.30136    	    658.0000    	    294.2436    
   -101.2500    	    32.09194    	    659.0000    	    282.4415    
   -98.43750    	    32.09194    	    659.0000    	    282.8852    
   -101.2500    	    29.30136    	    659.0000    	    284.1738    
   -98.43750    	    29.30136    	    659.0000    	    287.1612    
   -101.2500    	    32.09194    	    660.0000    	    282.0608    
   -98.43750    	    32.09194    	    660.0000    	    281.9337    
   -101.2500    	    29.30136    	    660.0000    	    283.9578    
   -98.43750    	    29.30136    	    660.0000    	    286.4885    
   -101.2500    	    32.09194    	    661.0000    	    284.8573    
   -98.43750    	    32.09194    	    661.0000    	    284.7510    
   -101.2500    	    29.30136    	    661.0000    	    285.9648    
   -98.43750    	    29.30136    	    661.0000    	    288.7071    
   -101.2500    	    32.09194    	    662.0000    	    288.1697    
   -98.43750    	    32.09194    	    662.0000    	    287.9449    
   -101.2500    	    29.30136    	    662.0000    	    289.0636    
   -98.43750    	    29.30136    	    662.0000    	    291.7599    
   -101.2500    	    32.09194    	    663.0000    	    293.1469    
   -98.43750    	    32.09194    	    663.0000    	    293.0909    
   -101.2500    	    29.30136    	    663.0000    	    293.8153    
   -98.43750    	    29.30136    	    663.0000    	    296.7063    
   -101.2500    	    32.09194    	    664.0000    	    298.6885    
   -98.43750    	    32.09194    	    664.0000    	    299.0642    
   -101.2500    	    29.30136    	    664.0000    	    298.6899    
   -98.43750    	    29.30136    	    664.0000    	    302.0306    
   -101.2500    	    32.09194    	    665.0000    	    304.8199    
   -98.43750    	    32.09194    	    665.0000    	    305.6375    
   -101.2500    	    29.30136    	    665.0000    	    303.6146    
   -98.43750    	    29.30136    	    665.0000    	    307.3738    
   -101.2500    	    32.09194    	    666.0000    	    307.8345    
   -98.43750    	    32.09194    	    666.0000    	    308.6820    
   -101.2500    	    29.30136    	    666.0000    	    306.8473    
   -98.43750    	    29.30136    	    666.0000    	    309.2243    
   -101.2500    	    32.09194    	    667.0000    	    308.1384    
   -98.43750    	    32.09194    	    667.0000    	    308.7890    
   -101.2500    	    29.30136    	    667.0000    	    306.6809    
   -98.43750    	    29.30136    	    667.0000    	    308.7357    
